5.3000002 -0.00052933639 0.00070956821 
5.3499999 -0.00049392844 0.00070566754 
5.4000001 -0.00045886962 0.00069576269 
5.4499998 -0.00042443664 0.00068078196 
5.5 -0.00039086179 0.00066157139 
5.5500002 -0.0003583371 0.00063889829 
5.5999999 -0.00032701803 0.00061345549 
5.6500001 -0.00029702726 0.00058586471 
5.6999998 -0.00026845801 0.00055668125 
5.75 -0.00024137738 0.00052639766 
5.8000002 -0.00021582926 0.00049544824 
5.8499999 -0.00019183724 0.00046421285 
5.9000001 -0.00016940718 0.00043302111 
5.9499998 -0.00014852962 0.00040215641 
6 -0.00012918202 0.00037185955 
6.0500002 -0.00011133079 0.00034233253 
6.0999999 -9.4933115e-05 0.00031374209 
6.1500001 -7.9938676e-05 0.00028622305 
6.1999998 -6.6291148e-05 0.00025988149 
6.25 -5.3929532e-05 0.0002347978 
6.3000002 -4.2789412e-05 0.00021102955 
6.3499999 -3.2804004e-05 0.00018861398 
6.4000001 -2.3905119e-05 0.0001675707 
6.4499998 -1.6023976e-05 0.00014790379 
6.5 -9.0919366e-06 0.00012960401 
6.5500002 -3.0411175e-06 0.00011265073 
6.5999999 2.1950868e-06 9.7013697e-05 
6.6500001 6.6815619e-06 8.2654638e-05 
6.6999998 1.0481112e-05 6.9528774e-05 
6.75 1.3654167e-05 5.758613e-05 
6.8000002 1.6258549e-05 4.6772693e-05 
6.8499999 1.834931e-05 3.7031507e-05 
6.9000001 1.997859e-05 2.8303595e-05 
6.9499998 2.1195556e-05 2.0528803e-05 
7 2.2046346e-05 1.3646502e-05 
7.0500002 2.2574073e-05 7.5962344e-06 
7.0999999 2.281884e-05 2.3182406e-06 
7.1500001 2.2817789e-05 -2.2460799e-06 
7.1999998 2.2605172e-05 -6.1537862e-06 
7.25 2.2212431e-05 -9.4600828e-06 
7.3000002 2.16683e-05 -1.2218063e-05 
7.3499999 2.0998914e-05 -1.4478514e-05 
7.4000001 2.0227932e-05 -1.6289765e-05 
7.4499998 1.9376657e-05 -1.7697579e-05 
7.5 1.8464176e-05 -1.874509e-05 
7.5500002 1.7507477e-05 -1.9472765e-05 
7.5999999 1.6521595e-05 -1.9918405e-05 
7.6500001 1.5519747e-05 -2.0117161e-05 
7.6999998 1.4513448e-05 -2.0101576e-05 
7.75 1.3512657e-05 -1.990165e-05 
7.8000002 1.2525894e-05 -1.9544916e-05 
7.8499999 1.1560357e-05 -1.9056528e-05 
7.9000001 1.062205e-05 -1.8459352e-05 
7.9499998 9.7158872e-06 -1.7774086e-05 
8 8.8457973e-06 -1.7019356e-05 
8.0500002 8.0148284e-06 -1.6211841e-05 
8.1000004 7.2252428e-06 -1.5366388e-05 
8.1499996 6.4786009e-06 -1.4496123e-05 
8.1999998 5.7758498e-06 -1.3612578e-05 
8.25 5.1173952e-06 -1.2725801e-05 
8.3000002 4.503177e-06 -1.184447e-05 
8.3500004 3.9327319e-06 -1.0976003e-05 
8.3999996 3.4052562e-06 -1.0126667e-05 
8.4499998 2.9196583e-06 -9.301677e-06 
8.5 2.4746105e-06 -8.505297e-06 
8.5500002 2.0685939e-06 -7.7409313e-06 
8.6000004 1.6999388e-06 -7.0112114e-06 
8.6499996 1.3668619e-06 -6.3180833e-06 
8.6999998 1.0674977e-06 -5.6628805e-06 
8.75 7.9992776e-07 -5.0464e-06 
8.8000002 5.6220625e-07 -4.4689673e-06 
8.8500004 3.5238105e-07 -3.9305019e-06 
8.8999996 1.6851334e-07 -3.4305715e-06 
8.9499998 8.6934202e-09 -2.9684472e-06 
9 -1.289455e-07 -2.5431509e-06 
9.0500002 -2.4621599e-07 -2.1534984e-06 
9.1000004 -3.4486712e-07 -1.7981405e-06 
9.1499996 -4.2657712e-07 -1.4755973e-06 
9.1999998 -4.9294761e-07 -1.1842906e-06 
9.25 -5.454994e-07 -9.2257221e-07 
9.3000002 -5.856698e-07 -6.8874914e-07 
9.3500004 -6.1481063e-07 -4.8110536e-07 
9.3999996 -6.3418793e-07 -2.9792079e-07 
9.4499998 -6.4498187e-07 -1.3748817e-07 
9.5 -6.4828794e-07 1.8731221e-09 
9.5500002 -6.4511835e-07 1.218051e-07 
9.6000004 -6.3640459e-07 2.2390132e-07 
9.6499996 -6.2299978e-07 3.0969892e-07 
9.6999998 -6.0568169e-07 3.8067205e-07 
9.75 -5.851561e-07 4.3822715e-07 
9.8000002 -5.6206028e-07 4.8369918e-07 
9.8500004 -5.3696647e-07 5.183494e-07 
9.8999996 -5.103858e-07 5.4336363e-07 
9.9499998 -4.8277207e-07 5.5985203e-07 
10 -4.5452535e-07 5.688492e-07 
10.05 -4.2599589e-07 5.7131513e-07 
10.1 -3.9748781e-07 5.6813661e-07 
10.15 -3.6926261e-07 5.6012948e-07 
10.2 -3.415428e-07 5.4804053e-07 
10.25 -3.1451515e-07 5.3255053e-07 
10.3 -2.8833406e-07 5.1427696e-07 
10.35 -2.6312449e-07 4.9377707e-07 
10.4 -2.3898502e-07 4.7155117e-07 
10.45 -2.1599062e-07 4.4804594e-07 
10.5 -1.941951e-07 4.2365764e-07 
10.55 -1.7363369e-07 3.9873555e-07 
10.6 -1.5432528e-07 3.7358529e-07 
10.65 -1.3627449e-07 3.4847199e-07 
10.7 -1.1947363e-07 3.2362351e-07 
10.75 -1.0390445e-07 2.9923351e-07 
10.8 -8.9539881e-08 2.754644e-07 
10.85 -7.6345394e-08 2.5245029e-07 
10.9 -6.4280428e-08 2.3029953e-07 
10.95 -5.3299598e-08 2.0909739e-07 
11 -4.3353772e-08 1.8890844e-07 
11.05 -3.4391071e-08 1.6977889e-07 
11.1 -2.6357709e-08 1.5173863e-07 
11.15 -1.9198772e-08 1.3480337e-07 
11.2 -1.2858886e-08 1.1897628e-07 
11.25 -7.2827864e-09 1.0424988e-07 
11.3 -2.4158202e-09 9.0607472e-08 
11.35 1.7956305e-09 7.8024648e-08 
11.4 5.4037987e-09 6.6470569e-08 
11.45 8.4592386e-09 5.5909144e-08 
11.5 1.1010592e-08 4.6300094e-08 
11.55 1.3104399e-08 3.7599918e-08 
11.6 1.4784969e-08 2.9762738e-08 
11.65 1.6094267e-08 2.2741066e-08 
11.7 1.707186e-08 1.6486455e-08 
11.75 1.7754884e-08 1.0950096e-08 
11.8 1.817803e-08 6.0833081e-09 
11.85 1.8373571e-08 1.837982e-09 
11.9 1.8371397e-08 -1.8330569e-09 
11.95 1.8199069e-08 -4.9757412e-09 
12 1.7881886e-08 -7.6345072e-09 
12.05 1.744297e-08 -9.8520916e-09 
12.1 1.6903346e-08 -1.1669372e-08 
12.15 1.6282053e-08 -1.3125247e-08 
12.2 1.5596228e-08 -1.4256547e-08 
12.25 1.4861226e-08 -1.5097989e-08 
12.3 1.4090714e-08 -1.5682138e-08 
12.35 1.329679e-08 -1.6039415e-08 
12.4 1.249008e-08 -1.6198106e-08 
12.45 1.167985e-08 -1.61844e-08 
12.5 1.0874108e-08 -1.6022437e-08 
12.55 1.0079705e-08 -1.573437e-08 
12.6 9.3024326e-09 -1.534044e-08 
12.65 8.5471168e-09 -1.4859046e-08 
12.7 7.8177065e-09 -1.4306838e-08 
12.75 7.1173609e-09 -1.3698804e-08 
12.8 6.4485306e-09 -1.3048361e-08 
12.85 5.8130305e-09 -1.2367451e-08 
12.9 5.2121152e-09 -1.1666636e-08 
12.95 4.6465427e-09 -1.0955191e-08 
13 4.1166373e-09 -1.0241198e-08 
13.05 3.6223475e-09 -9.5316368e-09 
13.1 3.1632987e-09 -8.8324734e-09 
13.15 2.7388416e-09 -8.1487466e-09 
13.2 2.3480959e-09 -7.4846493e-09 
13.25 1.9899913e-09 -6.843611e-09 
13.3 1.6633039e-09 -6.2283658e-09 
13.35 1.3666888e-09 -5.6410303e-09 
13.4 1.098709e-09 -5.0831659e-09 
13.45 8.578625e-10 -4.5558441e-09 
13.5 6.4260436e-10 -4.0597032e-09 
13.55 4.5136767e-10 -3.595003e-09 
13.6 2.8258076e-10 -3.161676e-09 
13.65 1.3468264e-10 -2.7593727e-09 
13.7 6.1359364e-12 -2.3875044e-09 
13.75 -1.0456216e-10 -2.0452824e-09 
13.8 -1.988707e-10 -1.7317521e-09 
13.85 -2.781976e-10 -1.4458262e-09 
13.9 -3.4389366e-10 -1.1863126e-09 
13.95 -3.9724798e-10 -9.5194008e-10 
14 -4.3948462e-10 -7.4138129e-10 
14.05 -4.717603e-10 -5.5327287e-10 
14.1 -4.9516308e-10 -3.8623299e-10 
14.15 -5.1071164e-10 -2.3887681e-10 
14.2 -5.1935589e-10 -1.098298e-10 
14.25 -5.2197724e-10 2.2610277e-12 
14.3 -5.1939031e-10 9.8717499e-11 
14.35 -5.1234461e-10 1.808224e-10 
14.4 -5.0152654e-10 2.4981298e-10 
14.45 -4.8756205e-10 3.0687586e-10 
14.5 -4.7101884e-10 3.5314299e-10 
14.55 -4.5240967e-10 3.8968886e-10 
14.6 -4.3219495e-10 4.1752851e-10 
14.65 -4.1078593e-10 4.3761628e-10 
14.7 -3.8854756e-10 4.5084561e-10 
14.75 -3.6580169e-10 4.5804907e-10 
14.8 -3.4283013e-10 4.5999915e-10 
14.85 -3.1987737e-10 4.5740955e-10 
14.9 -2.971538e-10 4.5093665e-10 
14.95 -2.7483835e-10 4.4118137e-10 
15 -2.5308117e-10 4.2869144e-10 
15.05 -2.3200643e-10 4.139637e-10 
15.1 -2.1171456e-10 3.9744649e-10 
15.15 -1.9228483e-10 3.7954234e-10 
15.2 -1.737774e-10 3.6061051e-10 
15.25 -1.5623554e-10 3.4096986e-10 
15.3 -1.396875e-10 3.2090136e-10 
15.35 -1.2414839e-10 3.0065075e-10 
15.4 -1.0962185e-10 2.8043134e-10 
15.45 -9.6101634e-11 2.604264e-10 
15.5 -8.357301e-11 2.4079161e-10 
15.55 -7.2014096e-11 2.2165765e-10 
15.6 -6.1397068e-11 2.0313226e-10 
15.65 -5.1689247e-11 1.8530258e-10 
15.7 -4.285405e-11 1.682371e-10 
15.75 -3.4851913e-11 1.5198774e-10 
15.8 -2.7641037e-11 1.3659159e-10 
15.85 -2.1178117e-11 1.2207264e-10 
15.9 -1.541893e-11 1.0844343e-10 
15.95 -1.0318889e-11 9.5706477e-11 
16 -5.8335017e-12 8.3855672e-11 
16.049999 -1.9187674e-12 7.2877551e-11 
16.1 1.4684779e-12 6.2752407e-11 
16.15 4.3702815e-12 5.3455369e-11 
16.200001 6.8273373e-12 4.4957357e-11 
16.25 8.878797e-12 3.7225917e-11 
16.299999 1.0562124e-11 3.0226009e-11 
16.35 1.1912977e-11 2.3920683e-11 
16.4 1.2965132e-11 1.8271695e-11 
16.450001 1.3750436e-11 1.3240033e-11 
16.5 1.429877e-11 8.7863961e-12 
16.549999 1.4638056e-11 4.8715914e-12 
16.6 1.4794263e-11 1.4568881e-12 
16.65 1.4791446e-11 -1.4956916e-12 
16.700001 1.4651778e-11 -4.0231225e-12 
16.75 1.4395621e-11 -6.1611736e-12 
16.799999 1.4041575e-11 -7.9442451e-12 
16.85 1.3606562e-11 -9.4052387e-12 
16.9 1.3105896e-11 -1.0575462e-11 
16.950001 1.2553365e-11 -1.1484559e-11 
17 1.1961323e-11 -1.2160466e-11 
17.049999 1.1340766e-11 -1.2629396e-11 
17.1 1.0701423e-11 -1.2915826e-11 
17.15 1.0051844e-11 -1.3042521e-11 
17.200001 9.3994803e-12 -1.3030554e-11 
17.25 8.7507735e-12 -1.2899351e-11 
17.299999 8.111233e-12 -1.2666738e-11 
17.35 7.4855157e-12 -1.2348999e-11 
17.4 6.8775029e-12 -1.1960939e-11 
17.450001 6.2903688e-12 -1.1515955e-11 
17.5 5.7266535e-12 -1.1026103e-11 
17.549999 5.188325e-12 -1.0502179e-11 
17.6 4.6768418e-12 -9.9537895e-12 
17.65 4.1932104e-12 -9.3894319e-12 
17.700001 3.738039e-12 -8.8165655e-12 
17.75 3.3115862e-12 -8.2416903e-12 
17.799999 2.9138085e-12 -7.6704216e-12 
17.85 2.5444028e-12 -7.1075572e-12 
17.9 2.2028442e-12 -6.5571476e-12 
17.950001 1.8884234e-12 -6.0225666e-12 
18 1.6002772e-12 -5.5065679e-12 
18.049999 1.3374194e-12 -5.011352e-12 
18.1 1.0987666e-12 -4.5386182e-12 
18.15 8.8316144e-13 -4.0896214e-12 
18.200001 6.8939402e-13 -3.6652213e-12 
18.25 5.1622037e-13 -3.265929e-12 
18.299999 3.6237877e-13 -2.8919525e-12 
18.35 2.266038e-13 -2.5432352e-12 
18.4 1.0763869e-13 -2.2194943e-12 
18.450001 4.245773e-15 -1.9202545e-12 
18.5 -8.4784718e-14 -1.6448798e-12 
18.549999 -1.6062729e-13 -1.3926006e-12 
18.6 -2.2441523e-13 -1.1625407e-12 
18.65 -2.7723578e-13 -9.537398e-13 
18.700001 -3.2012655e-13 -7.6517411e-13 
18.75 -3.5407267e-13 -5.9577457e-13 
18.799999 -3.8000516e-13 -4.4444315e-13 
18.85 -3.9879959e-13 -3.1006729e-13 
18.9 -4.1127589e-13 -1.91532e-13 
18.950001 -4.1819835e-13 -8.7730638e-14 
19 -4.2027634e-13 2.4260133e-15 
19.049999 -4.1816539e-13 8.0002038e-14 
19.1 -4.1246856e-13 1.4603004e-13 
19.15 -4.0373819e-13 2.0150593e-13 
19.200001 -3.9247785e-13 2.4738482e-13 
19.25 -3.7914442e-13 2.8457778e-13 
19.299999 -3.6415036e-13 3.1394963e-13 
19.35 -3.4786613e-13 3.3631726e-13 
19.4 -3.3062249e-13 3.5244876e-13 
19.450001 -3.1271313e-13 3.630631e-13 
19.5 -2.9439691e-13 3.6883029e-13 
19.549999 -2.7590045e-13 3.70372e-13 
19.6 -2.574205e-13 3.682625e-13 
19.65 -2.3912618e-13 3.6302995e-13 
19.700001 -2.2116143e-13 3.5515791e-13 
19.75 -2.03647e-13 3.4508705e-13 
19.799999 -1.8668266e-13 3.3321715e-13 
19.85 -1.7034919e-13 3.1990889e-13 
19.9 -1.547103e-13 3.0548613e-13 
19.950001 -1.3981429e-13 2.9023791e-13 
20 -1.2569594e-13 2.744207e-13 
20.049999 -1.123779e-13 2.5826051e-13 
20.1 -9.9872272e-14 2.4195508e-13 
20.15 -8.8181924e-14 2.2567588e-13 
20.200001 -7.7301758e-14 2.0957034e-13 
20.25 -6.7219877e-14 1.9376371e-13 
20.299999 -5.7918629e-14 1.7836099e-13 
20.35 -4.9375577e-14 1.6344883e-13 
20.4 -4.1564378e-14 1.4909727e-13 
20.450001 -3.4455569e-14 1.3536139e-13 
20.5 -2.8017265e-14 1.2228288e-13 
20.549999 -2.2215812e-14 1.098915e-13 
20.6 -1.7016328e-14 9.8206525e-14 
20.65 -1.2383207e-14 8.7237976e-14 
20.700001 -8.2805467e-15 7.6987827e-14 
20.75 -4.6725243e-15 6.7451124e-14 
20.799999 -1.5237174e-15 5.8616964e-14 
20.85 1.2006229e-15 5.0469462e-14 
20.9 3.5343441e-15 4.2988565e-14 
20.950001 5.510203e-15 3.6150834e-14 
21 7.1597145e-15 2.9930123e-14 
21.049999 8.5130309e-15 2.4298204e-14 
21.1 9.5988535e-15 1.9225317e-14 
21.15 1.0444368e-14 1.4680663e-14 
21.200001 1.1075201e-14 1.0632832e-14 
21.25 1.1515404e-14 7.0501746e-15 
21.299999 1.1787445e-14 3.9011394e-15 
21.35 1.1912225e-14 1.1545435e-15 
21.4 1.1909097e-14 -1.2201854e-15 
21.450001 1.1795906e-14 -3.2528117e-15 
21.5 1.1589035e-14 -4.9721283e-15 
21.549999 1.1303452e-14 -6.4058239e-15 
21.6 1.095277e-14 -7.5803816e-15 
21.65 1.0549312e-14 -8.5209981e-15 
21.700001 1.010417e-14 -9.2515327e-15 
21.75 9.6272833e-15 -9.7944698e-15 
21.799999 9.1274966e-15 -1.0170903e-14 
21.85 8.6126378e-15 -1.0400533e-14 
21.9 8.0895822e-15 -1.0501676e-14 
21.950001 7.5643269e-15 -1.0491292e-14 
22 7.0420498e-15 -1.0385011e-14 
22.049999 6.527183e-15 -1.0197179e-14 
22.1 6.0234711e-15 -9.9408956e-15 
22.15 5.5340343e-15 -9.6280753e-15 
22.200001 5.0614246e-15 -9.2694949e-15 
22.25 4.6076843e-15 -8.8748563e-15 
22.299999 4.1743939e-15 -8.4528425e-15 
22.35 3.7627262e-15 -8.0111826e-15 
22.4 3.3734881e-15 -7.5567121e-15 
22.450001 3.0071673e-15 -7.0954311e-15 
22.5 2.6639703e-15 -6.6325687e-15 
22.549999 2.3438607e-15 -6.1726395e-15 
22.6 2.0465923e-15 -5.7195027e-15 
22.65 1.771742e-15 -5.2764164e-15 
22.700001 1.5187373e-15 -4.8460915e-15 
22.75 1.2868825e-15 -4.4307434e-15 
22.799999 1.0753832e-15 -4.0321398e-15 
22.85 8.8336621e-16 -3.6516467e-15 
22.9 7.0989942e-16 -3.290272e-15 
22.950001 5.5400846e-16 -2.9487053e-15 
23 4.1469155e-16 -2.6273569e-15 
23.049999 2.9093274e-16 -2.3263921e-15 
23.1 1.8171314e-16 -2.0457639e-15 
23.15 8.6020974e-17 -1.7852437e-15 
23.200001 2.8598316e-18 -1.5444477e-15 
23.25 -6.8744148e-17 -1.3228627e-15 
23.299999 -1.2973642e-16 -1.1198686e-15 
23.35 -1.8102919e-16 -9.3475941e-16 
23.4 -2.2349764e-16 -7.6676138e-16 
23.450001 -2.5797683e-16 -6.1504979e-16 
23.5 -2.8525973e-16 -4.7876377e-16 
23.549999 -3.060956e-16 -3.570192e-16 
23.6 -3.211891e-16 -2.4892009e-16 
23.65 -3.3120005e-16 -1.5356874e-16 
23.700001 -3.3674356e-16 -7.0074222e-17 
23.75 -3.3839046e-16 2.4403476e-18 
23.799999 -3.3666823e-16 6.4831564e-17 
23.85 -3.3206214e-16 1.1793064e-16 
23.9 -3.2501663e-16 1.6253922e-16 
23.950001 -3.1593686e-16 1.9942606e-16 
24 -3.0519044e-16 2.2932451e-16 
24.049999 -2.9310924e-16 2.5293055e-16 
24.1 -2.7999124e-16 2.7090168e-16 
24.15 -2.6610263e-16 2.8385601e-16 
24.200001 -2.5167956e-16 2.9237219e-16 
24.25 -2.3693034e-16 2.9698937e-16 
24.299999 -2.2203721e-16 2.9820782e-16 
24.35 -2.0715844e-16 2.9648967e-16 
24.4 -1.9243006e-16 2.9225988e-16 
24.450001 -1.7796778e-16 2.8590755e-16 
24.5 -1.6386871e-16 2.7778729e-16 
24.549999 -1.502131e-16 2.6822069e-16 
24.6 -1.3706588e-16 2.5749799e-16 
24.65 -1.244782e-16 2.4587969e-16 
24.700001 -1.1248891e-16 2.3359835e-16 
24.75 -1.0112594e-16 2.2086028e-16 
24.799999 -9.040744e-17 2.078473e-16 
24.85 -8.0343107e-17 1.9471844e-16 
24.9 -7.0935204e-17 1.8161163e-16 
24.950001 -6.2179577e-17 1.6864544e-16 
25 -5.4066613e-17 1.5592057e-16 
25.049999 -4.6582067e-17 1.4352147e-16 
25.1 -3.9707856e-17 1.3151783e-16 
25.15 -3.3422739e-17 1.1996591e-16 
25.200001 -2.770298e-17 1.0891e-16 
25.25 -2.2522901e-17 9.8383578e-17 
25.299999 -1.7855387e-17 8.8410559e-17 
25.35 -1.3672353e-17 7.9006396e-17 
25.4 -9.9451238e-18 7.0179102e-17 
25.450001 -6.6447936e-18 6.1930225e-17 
25.5 -3.7425204e-18 5.4255743e-17 
25.549999 -1.2097866e-18 4.7146846e-17 
25.6 9.8138217e-19 4.0590719e-17 
25.65 2.8582327e-18 3.4571187e-17 
25.700001 4.4471327e-18 2.9069363e-17 
25.75 5.7734489e-18 2.4064185e-17 
25.799999 6.8614516e-18 1.9532909e-17 
25.85 7.7342405e-18 1.545157e-17 
25.9 8.4136949e-18 1.1795365e-17 
25.950001 8.9204415e-18 8.538997e-18 
26 9.2738345e-18 5.6569873e-18 
26.049999 9.4919554e-18 3.1239311e-18 
26.1 9.5916241e-18 9.1472476e-19 
26.15 9.5884146e-18 -9.9524376e-19 
26.200001 9.4966869e-18 -2.6299343e-18 
26.25 9.3296221e-18 -4.0125237e-18 
26.299999 9.0992638e-18 -5.1652996e-18 
26.35 8.8165658e-18 -6.1095767e-18 
26.4 8.4914416e-18 -6.8656363e-18 
26.450001 8.1328174e-18 -7.4526806e-18 
26.5 7.7486872e-18 -7.888805e-18 
26.549999 7.3461679e-18 -8.1909848e-18 
26.6 6.9315552e-18 -8.3750747e-18 
26.65 6.5103813e-18 -8.4558141e-18 
26.700001 6.0874674e-18 -8.4468508e-18 
26.75 5.66698e-18 -8.3607628e-18 
26.799999 5.2524827e-18 -8.2090918e-18 
26.85 4.8469868e-18 -8.0023793e-18 
26.9 4.4530011e-18 -7.7502117e-18 
26.950001 4.0725774e-18 -7.4612585e-18 
27 3.7073569e-18 -7.1433258e-18 
27.049999 3.3586103e-18 -6.8034001e-18 
27.1 3.0272788e-18 -6.4476983e-18 
27.15 2.7140108e-18 -6.0817189e-18 
27.200001 2.4191968e-18 -5.7102887e-18 
27.25 2.1430018e-18 -5.3376133e-18 
27.299999 1.885395e-18 -4.9673238e-18 
27.35 1.6461773e-18 -4.6025243e-18 
27.4 1.4250068e-18 -4.2458341e-18 
27.450001 1.2214218e-18 -3.8994336e-18 
27.5 1.0348617e-18 -3.5651029e-18 
27.549999 8.6468612e-19 -3.244264e-18 
27.6 7.1019173e-19 -2.9380134e-18 
27.65 5.7062775e-19 -2.6471612e-18 
27.700001 4.4520944e-19 -2.3722607e-18 
27.75 3.3313006e-19 -2.1136411e-18 
27.799999 2.3357153e-19 -1.8714339e-18 
27.85 1.4571356e-19 -1.6456002e-18 
27.9 6.874152e-20 -1.4359549e-18 
27.950001 1.8532656e-21 -1.2421882e-18 
28 -5.5735171e-20 -1.063886e-18 
28.049999 -1.0478486e-19 -9.0054884e-19 
28.1 -1.4603008e-19 -7.5160753e-19 
28.15 -1.8017523e-19 -6.1643888e-19 
28.200001 -2.0789247e-19 -4.9437856e-19 
28.25 -2.2982004e-19 -3.8473323e-19 
28.299999 -2.4656088e-19 -2.8679094e-19 
28.35 -2.5868215e-19 -1.9983028e-19 
28.4 -2.6671488e-19 -1.2312843e-19 
28.450001 -2.7115402e-19 -5.5968126e-20 
28.5 -2.7245892e-19 2.3565758e-21 
28.549999 -2.7105411e-19 5.2535239e-20 
28.6 -2.6732999e-19 9.5236968e-20 
28.65 -2.6164423e-19 1.3110703e-19 
28.700001 -2.5432281e-19 1.6076421e-19 
28.75 -2.4566147e-19 1.8479873e-19 
28.799999 -2.3592727e-19 2.037708e-19 
28.85 -2.253599e-19 2.1820955e-19 
28.9 -2.1417353e-19 2.2861243e-19 
28.950001 -2.0255813e-19 2.3544512e-19 
29 -1.9068124e-19 2.3914151e-19 
29.049999 -1.7868949e-19 2.4010417e-19 
29.1 -1.6671015e-19 2.3870496e-19 
29.15 -1.5485262e-19 2.3528584e-19 
29.200001 -1.4320997e-19 2.3015988e-19 
29.25 -1.3186028e-19 2.2361243e-19 
29.299999 -1.2086807e-19 2.159022e-19 
29.35 -1.1028552e-19 2.0726273e-19 
29.4 -1.0015376e-19 1.9790359e-19 
29.450001 -9.0504002e-20 1.8801188e-19 
29.5 -8.1358655e-20 1.7775355e-19 
29.549999 -7.2732298e-20 1.6727485e-19 
29.6 -6.4632681e-20 1.5670372e-19 
29.65 -5.7061594e-20 1.4615109e-19 
29.700001 -5.0015657e-20 1.357123e-19 
29.75 -4.3487095e-20 1.2546837e-19 
29.799999 -3.7464422e-20 1.1548718e-19 
29.85 -3.1933049e-20 1.0582477e-19 
29.9 -2.6875864e-20 9.6526362e-20 
29.950001 -2.2273741e-20 8.7627533e-20 
30 -1.8105992e-20 7.91552e-20 
30.049999 -1.4350782e-20 7.1128563e-20 
