0.005,-2.370
0.001,-2.372
-0.002,-2.377
-0.005,-2.379
-0.005,-2.379
-0.005,-2.374
-0.005,-2.384
-0.008,-2.379
-0.008,-2.384
-0.011,-2.386
-0.011,-2.391
-0.014,-2.393
-0.017,-2.396
-0.020,-2.396
-0.020,-2.400
-0.019,-2.405
-0.023,-2.408
-0.029,-2.415
-0.029,-2.419
-0.029,-2.419
-0.035,-2.426
-0.035,-2.426
-0.035,-2.426
-0.039,-2.431
-0.043,-2.428
-0.043,-2.431
-0.043,-2.431
-0.043,-2.431
-0.039,-2.426
-0.043,-2.426
-0.047,-2.424
-0.044,-2.419
-0.044,-2.419
-0.047,-2.421
-0.050,-2.416
-0.050,-2.421
-0.053,-2.423
-0.059,-2.421
-0.059,-2.426
-0.069,-2.426
-0.068,-2.430
-0.075,-2.428
-0.074,-2.433
-0.074,-2.430
-0.084,-2.433
-0.083,-2.437
-0.076,-2.435
-0.083,-2.433
-0.079,-2.437
-0.079,-2.437
-0.080,-2.430
-0.080,-2.433
-0.077,-2.430
-0.081,-2.430
-0.084,-2.428
-0.078,-2.430
-0.081,-2.428
-0.081,-2.428
-0.085,-2.425
-0.092,-2.427
-0.092,-2.427
-0.096,-2.425
-0.096,-2.425
-0.096,-2.420
-0.096,-2.420
-0.100,-2.422
-0.103,-2.420
-0.110,-2.420
-0.107,-2.415
-0.110,-2.417
-0.114,-2.408
-0.117,-2.405
-0.117,-2.405
-0.120,-2.398
-0.127,-2.401
-0.124,-2.396
-0.135,-2.386
-0.135,-2.386
-0.135,-2.386
-0.138,-2.384
-0.142,-2.379
-0.142,-2.381
-0.145,-2.377
-0.145,-2.377
-0.142,-2.372
-0.149,-2.372
-0.149,-2.372
-0.152,-2.374
-0.152,-2.374
-0.155,-2.370
-0.155,-2.377
-0.155,-2.377
-0.155,-2.377
-0.161,-2.375
-0.161,-2.384
-0.165,-2.379
-0.168,-2.377
-0.168,-2.377
-0.176,-2.379
-0.176,-2.379
-0.179,-2.384
-0.179,-2.384
-0.186,-2.384
-0.187,-2.386
-0.190,-2.391
-0.194,-2.388
-0.197,-2.398
-0.201,-2.395
-0.204,-2.405
-0.207,-2.403
-0.210,-2.412
-0.210,-2.412
-0.217,-2.419
-0.220,-2.421
-0.227,-2.428
-0.223,-2.431
-0.230,-2.433
-0.237,-2.440
-0.237,-2.440
-0.244,-2.443
-0.240,-2.443
-0.247,-2.435
-0.254,-2.442
-0.250,-2.438
-0.254,-2.435
-0.257,-2.437
-0.260,-2.440
-0.267,-2.447
-0.267,-2.447
-0.263,-2.442
-0.270,-2.435
-0.273,-2.437
-0.277,-2.442
-0.277,-2.442
-0.284,-2.442
-0.287,-2.444
-0.287,-2.437
-0.283,-2.432
-0.283,-2.423
-0.287,-2.420
-0.291,-2.411
-0.288,-2.409
-0.288,-2.404
-0.292,-2.401
-0.289,-2.392
-0.289,-2.392
-0.296,-2.385
-0.293,-2.380
-0.296,-2.382
-0.292,-2.378
-0.295,-2.378
-0.292,-2.375
-0.288,-2.378
-0.287,-2.368
-0.281,-2.371
-0.281,-2.364
-0.274,-2.364
-0.275,-2.352
-0.275,-2.343
-0.276,-2.338
-0.272,-2.326
-0.269,-2.317
-0.266,-2.315
-0.270,-2.303
-0.271,-2.293
-0.278,-2.286
-0.278,-2.272
-0.275,-2.269
-0.279,-2.258
-0.279,-2.243
-0.283,-2.234
-0.276,-2.227
-0.277,-2.222
-0.276,-2.213
-0.280,-2.210
-0.280,-2.210
-0.280,-2.210
-0.280,-2.210
-0.280,-2.208
-0.280,-2.208
-0.283,-2.203
-0.283,-2.203
-0.283,-2.194
-0.283,-2.194
-0.286,-2.191
-0.280,-2.184
-0.277,-2.182
-0.277,-2.177
-0.277,-2.168
-0.278,-2.163
-0.274,-2.158
-0.274,-2.151
-0.274,-2.151
-0.271,-2.147
-0.264,-2.140
-0.264,-2.140
-0.264,-2.133
-0.264,-2.133
-0.261,-2.137
-0.258,-2.135
-0.253,-2.135
-0.253,-2.135
-0.250,-2.133
-0.247,-2.128
-0.247,-2.128
-0.243,-2.124
-0.243,-2.124
-0.243,-2.114
-0.239,-2.103
-0.240,-2.098
-0.237,-2.086
-0.230,-2.079
-0.234,-2.061
-0.234,-2.047
-0.224,-2.023
-0.224,-2.023
-0.225,-2.004
-0.219,-1.997
-0.219,-1.992
-0.213,-1.985
-0.213,-1.971
-0.207,-1.973
-0.206,-1.964
-0.203,-1.961
-0.203,-1.961
-0.196,-1.954
-0.200,-1.952
-0.200,-1.950
-0.200,-1.950
-0.200,-1.949
-0.199,-1.955
-0.203,-1.952
-0.199,-1.955
-0.196,-1.959
-0.193,-1.957
-0.193,-1.957
-0.193,-1.957
-0.193,-1.964
-0.192,-1.971
-0.192,-1.971
-0.189,-1.973
-0.189,-1.980
-0.195,-1.987
-0.191,-1.990
-0.191,-1.997
-0.184,-2.004
-0.180,-2.014
-0.187,-2.021
-0.187,-2.019
-0.180,-2.028
-0.180,-2.021
-0.183,-2.030
-0.183,-2.039
-0.184,-2.049
-0.184,-2.049
-0.184,-2.056
-0.180,-2.060
-0.177,-2.072
-0.177,-2.072
-0.173,-2.075
-0.170,-2.079
-0.170,-2.079
-0.166,-2.082
-0.163,-2.087
-0.159,-2.089
-0.163,-2.094
-0.159,-2.098
-0.159,-2.103
-0.159,-2.103
-0.155,-2.106
-0.158,-2.108
-0.155,-2.113
-0.162,-2.113
-0.158,-2.115
-0.155,-2.120
-0.155,-2.120
-0.158,-2.125
-0.158,-2.125
-0.151,-2.125
-0.148,-2.129
-0.152,-2.134
-0.152,-2.134
-0.148,-2.134
-0.148,-2.137
-0.144,-2.146
-0.144,-2.146
-0.147,-2.149
-0.144,-2.151
-0.140,-2.154
-0.147,-2.161
-0.143,-2.163
-0.140,-2.168
-0.139,-2.173
-0.135,-2.175
-0.136,-2.178
-0.132,-2.187
-0.129,-2.185
-0.129,-2.194
-0.122,-2.187
-0.123,-2.189
-0.123,-2.182
-0.120,-2.180
-0.116,-2.177
-0.120,-2.175
-0.117,-2.172
-0.114,-2.170
-0.107,-2.172
-0.104,-2.167
-0.104,-2.167
-0.104,-2.167
-0.104,-2.167
-0.104,-2.167
-0.104,-2.167
-0.103,-2.172
-0.107,-2.170
-0.103,-2.172
-0.103,-2.172
-0.103,-2.172
-0.103,-2.177
-0.106,-2.180
-0.106,-2.178
-0.105,-2.185
-0.105,-2.192
-0.112,-2.190
-0.108,-2.192
-0.111,-2.195
-0.111,-2.195
-0.114,-2.197
-0.114,-2.197
-0.111,-2.195
-0.111,-2.195
-0.111,-2.204
-0.111,-2.204
-0.108,-2.201
-0.108,-2.211
-0.108,-2.216
-0.108,-2.216
-0.105,-2.213
-0.105,-2.222
-0.105,-2.222
-0.098,-2.225
-0.095,-2.227
-0.098,-2.232
-0.098,-2.232
-0.098,-2.239
-0.094,-2.232
-0.094,-2.242
-0.098,-2.239
-0.098,-2.244
-0.101,-2.241
-0.101,-2.246
-0.104,-2.244
-0.108,-2.248
-0.108,-2.248
-0.108,-2.248
-0.104,-2.251
-0.108,-2.248
-0.105,-2.246
-0.101,-2.249
-0.101,-2.249
-0.101,-2.249
-0.101,-2.249
-0.101,-2.249
-0.097,-2.251
-0.098,-2.251
-0.094,-2.254
-0.098,-2.251
-0.094,-2.256
-0.094,-2.261
-0.094,-2.261
-0.090,-2.263
-0.094,-2.261
-0.096,-2.261
-0.097,-2.263
-0.097,-2.263
-0.093,-2.266
-0.093,-2.266
-0.093,-2.266
-0.097,-2.270
-0.094,-2.261
-0.097,-2.263
-0.097,-2.265
-0.100,-2.268
-0.097,-2.265
-0.100,-2.268
-0.100,-2.268
-0.104,-2.265
-0.104,-2.265
-0.097,-2.265
-0.101,-2.263
-0.097,-2.265
-0.101,-2.263
-0.101,-2.263
-0.097,-2.258
-0.098,-2.260
-0.097,-2.256
-0.094,-2.256
-0.101,-2.253
-0.094,-2.254
-0.097,-2.256
-0.100,-2.251
-0.104,-2.249
-0.100,-2.244
-0.100,-2.249
-0.100,-2.249
-0.100,-2.240
-0.097,-2.240
-0.100,-2.244
-0.097,-2.240
-0.094,-2.239
-0.101,-2.232
-0.095,-2.235
-0.091,-2.237
-0.098,-2.230
-0.091,-2.230
-0.091,-2.232
-0.091,-2.232
-0.091,-2.223
-0.084,-2.230
-0.084,-2.230
-0.084,-2.221
-0.084,-2.221
-0.077,-2.214
-0.084,-2.207
-0.081,-2.204
-0.078,-2.199
-0.078,-2.195
-0.071,-2.195
-0.072,-2.188
-0.065,-2.181
-0.068,-2.185
-0.062,-2.185
-0.055,-2.185
-0.055,-2.185
-0.051,-2.190
-0.051,-2.181
-0.048,-2.178
-0.052,-2.176
-0.048,-2.171
-0.048,-2.171
-0.041,-2.164
-0.041,-2.164
-0.038,-2.160
-0.035,-2.157
-0.038,-2.155
-0.032,-2.148
-0.032,-2.148
-0.032,-2.148
-0.035,-2.145
-0.032,-2.143
-0.035,-2.136
-0.032,-2.133
-0.028,-2.136
-0.028,-2.134
-0.032,-2.138
-0.032,-2.138
-0.032,-2.138
-0.031,-2.143
-0.031,-2.143
-0.031,-2.157
-0.031,-2.157
-0.034,-2.160
-0.034,-2.160
-0.034,-2.174
-0.037,-2.179
-0.040,-2.181
-0.033,-2.188
-0.040,-2.195
-0.040,-2.202
-0.043,-2.214
-0.040,-2.216
-0.046,-2.223
-0.043,-2.235
-0.046,-2.247
-0.042,-2.249
-0.042,-2.261
-0.045,-2.275
-0.048,-2.285
-0.052,-2.295
-0.048,-2.306
-0.048,-2.321
-0.048,-2.328
-0.051,-2.339
-0.048,-2.344
-0.048,-2.346
-0.041,-2.339
-0.048,-2.342
-0.049,-2.344
-0.045,-2.332
-0.042,-2.339
-0.046,-2.337
-0.046,-2.337
-0.049,-2.341
-0.045,-2.341
-0.053,-2.344
-0.049,-2.344
-0.052,-2.346
-0.048,-2.353
-0.054,-2.351
-0.054,-2.356
-0.054,-2.356
-0.053,-2.361
-0.053,-2.358
-0.053,-2.358
-0.053,-2.358
-0.052,-2.363
-0.052,-2.363
-0.052,-2.354
-0.049,-2.358
-0.046,-2.356
-0.049,-2.351
-0.046,-2.351
-0.043,-2.354
-0.043,-2.349
-0.043,-2.349
-0.047,-2.346
-0.044,-2.344
-0.037,-2.337
-0.037,-2.337
-0.037,-2.332
-0.037,-2.332
-0.038,-2.327
-0.034,-2.323
-0.034,-2.316
-0.035,-2.318
-0.035,-2.318
-0.031,-2.320
-0.034,-2.323
-0.034,-2.323
-0.034,-2.332
-0.034,-2.330
-0.038,-2.334
-0.027,-2.335
-0.030,-2.346
-0.030,-2.346
-0.030,-2.346
-0.034,-2.344
-0.030,-2.346
-0.030,-2.346
-0.030,-2.346
-0.027,-2.351
-0.027,-2.346
-0.027,-2.346
-0.027,-2.346
-0.027,-2.346
-0.027,-2.346
-0.024,-2.341
-0.020,-2.346
-0.020,-2.346
-0.017,-2.344
-0.020,-2.346
-0.020,-2.346
-0.014,-2.349
-0.013,-2.353
-0.010,-2.349
-0.010,-2.349
-0.007,-2.353
-0.009,-2.353
-0.006,-2.349
-0.009,-2.358
-0.006,-2.353
-0.006,-2.353
-0.005,-2.358
-0.002,-2.356
-0.002,-2.356
-0.002,-2.351
0.001,-2.346
0.001,-2.342
0.004,-2.339
0.010,-2.342
0.010,-2.342
0.007,-2.339
0.010,-2.351
0.017,-2.344
0.017,-2.344
0.017,-2.344
0.017,-2.344
0.017,-2.344
0.017,-2.349
0.021,-2.344
0.017,-2.349
0.017,-2.349
0.021,-2.344
0.021,-2.344
0.021,-2.344
0.024,-2.342
0.024,-2.342
0.024,-2.342
0.027,-2.340
0.024,-2.337
0.027,-2.340
0.031,-2.342
0.027,-2.340
0.031,-2.342
0.031,-2.342
0.034,-2.337
0.034,-2.337
0.031,-2.342
0.034,-2.337
0.041,-2.340
0.038,-2.335
0.038,-2.335
0.034,-2.332
0.034,-2.333
0.034,-2.333
0.034,-2.333
0.034,-2.331
0.034,-2.330
0.034,-2.330
0.031,-2.333
0.035,-2.335
0.038,-2.340
0.042,-2.343
0.038,-2.345
0.039,-2.352
0.039,-2.352
0.039,-2.359
0.039,-2.357
0.036,-2.361
0.043,-2.368
0.046,-2.371
0.046,-2.371
0.053,-2.371
0.056,-2.369
0.063,-2.378
0.066,-2.383
0.070,-2.381
0.080,-2.378
0.080,-2.378
0.090,-2.386
0.090,-2.378
0.100,-2.381
0.100,-2.381
0.107,-2.383
0.110,-2.388
0.113,-2.383
0.110,-2.388
0.117,-2.386
0.117,-2.386
0.121,-2.391
0.117,-2.386
0.121,-2.391
0.117,-2.393
0.114,-2.388
0.110,-2.393
0.107,-2.395
0.107,-2.395
0.107,-2.395
0.104,-2.391
0.100,-2.393
0.100,-2.393
0.101,-2.400
0.097,-2.403
0.097,-2.403
0.097,-2.403
0.097,-2.402
0.094,-2.407
0.087,-2.407
0.091,-2.409
0.080,-2.414
0.081,-2.419
0.077,-2.416
0.074,-2.426
0.071,-2.423
0.067,-2.426
0.067,-2.433
0.061,-2.433
0.057,-2.437
0.057,-2.437
0.051,-2.444
0.051,-2.444
0.054,-2.449
0.047,-2.456
0.047,-2.456
0.044,-2.454
0.044,-2.454
0.040,-2.456
0.040,-2.456
0.037,-2.452
0.034,-2.456
0.037,-2.451
0.033,-2.449
0.030,-2.454
0.027,-2.456
0.027,-2.454
0.027,-2.451
0.017,-2.456
0.017,-2.456
0.020,-2.451
0.017,-2.456
0.020,-2.454
0.013,-2.453
0.016,-2.451
0.010,-2.456
0.016,-2.451
0.013,-2.453
0.013,-2.453
0.010,-2.449
0.010,-2.446
0.010,-2.442
0.010,-2.432
0.006,-2.427
0.003,-2.430
0.006,-2.427
0.006,-2.420
0.003,-2.415
-0.001,-2.413
-0.001,-2.408
-0.002,-2.403
-0.002,-2.399
-0.005,-2.394
-0.006,-2.389
-0.006,-2.389
0.001,-2.382
-0.006,-2.385
-0.003,-2.380
-0.003,-2.380
-0.006,-2.378
-0.003,-2.373
-0.003,-2.375
-0.003,-2.373
-0.003,-2.373
0.004,-2.380
-0.003,-2.373
0.004,-2.375
0.001,-2.368
0.004,-2.366
0.000,-2.363
0.000,-2.354
0.004,-2.351
-0.003,-2.344
-0.000,-2.340
-0.004,-2.337
-0.004,-2.328
-0.004,-2.328
-0.003,-2.318
-0.010,-2.316
-0.003,-2.309
-0.004,-2.302
-0.004,-2.302
-0.007,-2.297
-0.004,-2.288
-0.000,-2.283
-0.000,-2.283
0.003,-2.281
0.003,-2.281
0.003,-2.281
0.006,-2.276
0.003,-2.278
0.003,-2.278
0.003,-2.278
0.003,-2.273
0.002,-2.276
0.002,-2.269
0.005,-2.266
0.002,-2.264
0.005,-2.261
0.008,-2.259
0.008,-2.252
0.001,-2.245
0.004,-2.242
0.001,-2.240
0.008,-2.240
0.001,-2.240
0.004,-2.237
0.001,-2.233
-0.003,-2.230
-0.003,-2.230
-0.003,-2.230
-0.007,-2.235
-0.007,-2.235
-0.003,-2.239
-0.006,-2.242
-0.006,-2.242
-0.006,-2.242
-0.013,-2.240
-0.013,-2.247
-0.020,-2.247
-0.020,-2.239
-0.026,-2.237
-0.030,-2.235
-0.033,-2.230
-0.034,-2.225
-0.034,-2.216
-0.037,-2.213
-0.041,-2.209
-0.041,-2.202
-0.044,-2.197
-0.041,-2.192
-0.051,-2.190
-0.051,-2.181
-0.048,-2.185
-0.048,-2.176
-0.051,-2.178
-0.051,-2.178
-0.051,-2.178
-0.058,-2.178
-0.054,-2.181
-0.057,-2.183
-0.061,-2.181
-0.061,-2.181
-0.068,-2.187
-0.064,-2.183
-0.068,-2.181
-0.071,-2.178
-0.071,-2.178
-0.068,-2.176
-0.075,-2.178
-0.075,-2.178
-0.075,-2.178
-0.075,-2.178
-0.078,-2.187
-0.082,-2.192
-0.081,-2.197
-0.078,-2.201
-0.081,-2.211
-0.088,-2.218
-0.081,-2.225
-0.087,-2.232
-0.091,-2.237
-0.087,-2.247
-0.087,-2.254
-0.083,-2.256
-0.083,-2.256
-0.083,-2.256
-0.090,-2.256
-0.097,-2.258
-0.094,-2.263
-0.094,-2.256
-0.095,-2.258
-0.091,-2.253
-0.098,-2.253
-0.098,-2.255
-0.098,-2.246
-0.102,-2.251
-0.095,-2.251
-0.098,-2.255
-0.095,-2.251
-0.101,-2.258
-0.098,-2.260
-0.097,-2.265
-0.090,-2.265
-0.090,-2.270
-0.093,-2.265
-0.093,-2.270
-0.089,-2.270
-0.092,-2.275
-0.092,-2.275
-0.092,-2.275
-0.089,-2.280
-0.082,-2.280
-0.082,-2.280
-0.086,-2.277
-0.079,-2.277
-0.083,-2.284
-0.072,-2.280
-0.079,-2.282
-0.076,-2.280
-0.073,-2.284
-0.070,-2.282
-0.070,-2.282
-0.067,-2.280
-0.067,-2.280
-0.063,-2.277
-0.064,-2.272
-0.060,-2.275
-0.061,-2.270
-0.061,-2.270
-0.057,-2.267
-0.057,-2.267
-0.057,-2.267
-0.061,-2.270
-0.057,-2.263
-0.060,-2.268
-0.056,-2.268
-0.063,-2.266
-0.063,-2.266
-0.066,-2.266
-0.066,-2.266
-0.072,-2.264
-0.069,-2.266
-0.069,-2.261
-0.069,-2.261
-0.069,-2.264
-0.066,-2.254
-0.066,-2.254
-0.063,-2.252
-0.063,-2.252
-0.063,-2.252
-0.060,-2.249
-0.060,-2.249
-0.046,-2.249
-0.046,-2.249
-0.043,-2.252
-0.043,-2.252
-0.039,-2.256
-0.036,-2.254
-0.029,-2.252
-0.033,-2.249
-0.026,-2.250
-0.029,-2.245
-0.030,-2.240
-0.026,-2.236
-0.030,-2.233
-0.027,-2.231
-0.027,-2.231
-0.030,-2.226
-0.033,-2.228
-0.027,-2.221
-0.027,-2.221
-0.033,-2.221
-0.030,-2.219
-0.030,-2.217
-0.030,-2.210
-0.027,-2.214
-0.023,-2.210
-0.023,-2.210
-0.023,-2.203
-0.023,-2.203
-0.024,-2.196
-0.020,-2.193
-0.017,-2.188
-0.017,-2.188
-0.021,-2.179
-0.021,-2.179
-0.024,-2.176
-0.021,-2.174
-0.021,-2.165
-0.021,-2.165
-0.021,-2.160
-0.021,-2.160
-0.025,-2.162
-0.021,-2.160
-0.025,-2.162
-0.025,-2.162
-0.025,-2.162
-0.028,-2.160
-0.025,-2.155
-0.028,-2.160
-0.028,-2.160
-0.028,-2.150
-0.038,-2.155
-0.042,-2.157
-0.042,-2.150
-0.045,-2.153
-0.048,-2.148
-0.052,-2.138
-0.052,-2.138
-0.059,-2.131
-0.060,-2.126
-0.056,-2.129
-0.060,-2.119
-0.063,-2.124
-0.063,-2.124
-0.063,-2.124
-0.063,-2.124
-0.067,-2.126
-0.066,-2.131
-0.066,-2.136
-0.076,-2.141
-0.079,-2.136
-0.079,-2.143
-0.082,-2.145
-0.086,-2.141
-0.092,-2.148
-0.092,-2.148
-0.096,-2.145
-0.096,-2.155
-0.099,-2.150
-0.096,-2.155
-0.102,-2.159
-0.106,-2.164
-0.106,-2.164
-0.103,-2.169
-0.110,-2.171
-0.110,-2.171
-0.113,-2.175
-0.116,-2.178
-0.113,-2.182
-0.113,-2.182
-0.120,-2.184
-0.117,-2.187
-0.120,-2.184
-0.120,-2.189
-0.123,-2.199
-0.126,-2.201
-0.122,-2.204
-0.125,-2.206
-0.125,-2.213
-0.132,-2.220
-0.125,-2.225
-0.128,-2.230
-0.128,-2.235
-0.128,-2.235
-0.128,-2.244
-0.131,-2.246
-0.138,-2.248
-0.131,-2.256
-0.131,-2.263
-0.135,-2.260
-0.138,-2.270
-0.134,-2.274
-0.141,-2.282
-0.137,-2.284
-0.138,-2.293
-0.141,-2.296
-0.144,-2.300
-0.148,-2.298
-0.144,-2.300
-0.145,-2.305
-0.148,-2.307
-0.145,-2.312
-0.141,-2.314
-0.145,-2.319
-0.145,-2.319
-0.144,-2.324
-0.144,-2.324
-0.151,-2.331
-0.147,-2.331
-0.150,-2.333
-0.147,-2.331
-0.154,-2.324
-0.157,-2.326
-0.154,-2.324
-0.157,-2.319
-0.154,-2.324
-0.160,-2.321
-0.160,-2.321
-0.154,-2.314
-0.161,-2.307
-0.161,-2.307
-0.161,-2.307
-0.160,-2.312
-0.161,-2.307
-0.164,-2.305
-0.164,-2.295
-0.165,-2.290
-0.165,-2.290
-0.165,-2.290
-0.165,-2.290
-0.165,-2.290
-0.168,-2.288
-0.168,-2.288
-0.168,-2.279
-0.168,-2.288
-0.168,-2.279
-0.165,-2.283
-0.168,-2.281
-0.169,-2.274
-0.165,-2.278
-0.165,-2.278
-0.169,-2.276
-0.166,-2.274
-0.166,-2.273
-0.166,-2.269
-0.170,-2.264
-0.167,-2.262
-0.167,-2.262
-0.167,-2.262
-0.167,-2.262
-0.167,-2.262
-0.167,-2.262
-0.163,-2.264
-0.163,-2.271
-0.166,-2.267
-0.165,-2.271
-0.158,-2.269
-0.162,-2.267
-0.165,-2.269
-0.165,-2.269
-0.165,-2.269
-0.166,-2.264
-0.165,-2.255
-0.165,-2.255
-0.166,-2.250
-0.172,-2.248
-0.169,-2.245
-0.169,-2.236
-0.173,-2.234
-0.170,-2.231
-0.172,-2.232
-0.173,-2.234
-0.176,-2.229
-0.176,-2.229
-0.172,-2.225
-0.172,-2.229
-0.172,-2.224
-0.176,-2.222
-0.180,-2.219
-0.177,-2.217
-0.180,-2.205
-0.184,-2.203
-0.181,-2.200
-0.177,-2.196
-0.184,-2.188
-0.184,-2.188
-0.181,-2.179
-0.181,-2.179
-0.184,-2.181
-0.184,-2.172
-0.184,-2.172
-0.181,-2.170
-0.181,-2.163
-0.185,-2.160
-0.182,-2.150
-0.179,-2.148
-0.182,-2.144
-0.186,-2.141
-0.183,-2.145
-0.186,-2.141
-0.179,-2.148
-0.185,-2.146
-0.182,-2.149
-0.182,-2.151
-0.181,-2.156
-0.181,-2.156
-0.178,-2.160
-0.181,-2.170
-0.185,-2.167
-0.181,-2.170
-0.181,-2.170
-0.185,-2.174
-0.184,-2.165
-0.184,-2.172
-0.185,-2.167
-0.181,-2.170
-0.185,-2.167
-0.188,-2.172
-0.188,-2.172
-0.192,-2.177
-0.188,-2.172
-0.185,-2.184
-0.185,-2.184
-0.185,-2.184
-0.178,-2.191
-0.181,-2.193
-0.185,-2.198
-0.184,-2.203
-0.184,-2.210
-0.180,-2.212
-0.179,-2.217
-0.179,-2.224
-0.183,-2.222
-0.179,-2.224
-0.180,-2.234
-0.173,-2.234
-0.173,-2.234
-0.166,-2.236
-0.163,-2.241
-0.167,-2.245
-0.167,-2.245
-0.160,-2.253
-0.160,-2.253
-0.160,-2.253
-0.160,-2.253
-0.156,-2.257
-0.156,-2.257
-0.153,-2.260
-0.153,-2.260
-0.149,-2.257
-0.149,-2.257
-0.146,-2.262
-0.149,-2.258
-0.146,-2.262
-0.142,-2.265
-0.142,-2.265
-0.146,-2.267
-0.145,-2.274
-0.145,-2.272
-0.141,-2.282
-0.141,-2.289
-0.141,-2.289
-0.140,-2.293
-0.137,-2.298
-0.140,-2.293
-0.140,-2.298
-0.137,-2.303
-0.137,-2.303
-0.137,-2.303
-0.137,-2.303
-0.133,-2.305
-0.137,-2.303
-0.129,-2.315
-0.129,-2.315
-0.129,-2.315
-0.125,-2.317
-0.129,-2.322
-0.126,-2.326
-0.132,-2.324
-0.129,-2.324
-0.126,-2.319
-0.129,-2.324
-0.126,-2.328
-0.119,-2.329
-0.119,-2.338
-0.116,-2.333
-0.119,-2.338
-0.116,-2.336
-0.116,-2.336
-0.110,-2.338
-0.106,-2.341
-0.106,-2.341
-0.099,-2.343
-0.099,-2.343
-0.096,-2.341
-0.096,-2.350
-0.086,-2.353
-0.089,-2.355
-0.086,-2.353
-0.083,-2.358
-0.082,-2.362
-0.079,-2.360
-0.082,-2.362
-0.079,-2.358
-0.082,-2.362
-0.082,-2.367
-0.078,-2.362
-0.078,-2.372
-0.078,-2.367
-0.078,-2.367
-0.078,-2.367
-0.074,-2.372
-0.074,-2.370
-0.077,-2.372
-0.074,-2.370
-0.074,-2.370
-0.074,-2.370
-0.074,-2.370
-0.071,-2.367
-0.071,-2.367
-0.071,-2.367
-0.071,-2.367
-0.071,-2.367
-0.071,-2.367
-0.071,-2.367
-0.070,-2.365
-0.067,-2.363
-0.067,-2.363
-0.070,-2.365
-0.067,-2.363
-0.067,-2.363
-0.071,-2.360
-0.071,-2.360
-0.067,-2.355
-0.078,-2.353
-0.074,-2.355
-0.075,-2.351
-0.075,-2.351
-0.075,-2.351
-0.071,-2.353
-0.075,-2.351
-0.068,-2.344
-0.068,-2.344
-0.068,-2.344
-0.065,-2.341
-0.065,-2.332
-0.062,-2.330
-0.065,-2.327
-0.062,-2.325
-0.066,-2.322
