15.92 20.153103
16.12 20.402260
16.32 20.936001
16.52 20.064138
16.72 19.476965
16.92 19.583725 
17.12 18.978758
17.32 18.872000
17.52 18.889793 
17.72 18.943172
17.92 19.014345
18.12 19.121103 
18.32 19.227861
18.52 19.388000
18.72 19.476965
18.92 19.619310 
19.12 19.690483
19.32 19.761656
19.52 19.779448 
19.72 19.779448 
19.84 19.797241
