15.92 4.896183
16.12 5.144093
16.32 5.355401
16.52 4.891127
16.72 4.508827
16.92 4.307402
17.12 3.693127
17.32 3.610161
17.52 3.610161
17.72 3.672138
17.92 3.765103
18.12 3.873564
18.32 3.982023
18.52 4.105976
18.72 4.229931
18.92 4.338391
19.12 4.44685
19.32 4.508827
19.52 4.524323
19.72 4.539816
19.84 4.524323
